trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4265,False,"{'a': 0.2, 'e': 0.014051867133046035}",20,11,17.164902426270356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4266,False,"{'a': 0.2, 'e': 0.01403782228950516}",30,21,17.004248871111564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4267,False,"{'a': 0.2, 'e': 0.014023791483787745}",25,18,13.295561377992088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4268,False,"{'a': 0.2, 'e': 0.01400977470186299}",20,12,12.239635785838995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4269,False,"{'a': 0.2, 'e': 0.013995771929714095}",20,13,14.34062776876317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4270,False,"{'a': 0.2, 'e': 0.013981783153338296}",25,10,26.98595004056958,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4271,False,"{'a': 0.2, 'e': 0.013967808358746827}",30,8,37.99571159976069,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
4272,False,"{'a': 0.2, 'e': 0.013953847531964868}",20,12,19.465053658125832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4273,False,"{'a': 0.2, 'e': 0.013939900659031619}",25,16,17.913443659304612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4274,False,"{'a': 0.2, 'e': 0.013925967726000174}",20,8,25.93237410722187,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4275,False,"{'a': 0.2, 'e': 0.013912048718937618}",20,9,20.46542246140806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4276,False,"{'a': 0.2, 'e': 0.013898143623924953}",20,16,6.231964289970654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4277,False,"{'a': 0.2, 'e': 0.013884252427057058}",20,13,15.613340734694551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4278,False,"{'a': 0.2, 'e': 0.013870375114442746}",30,12,31.77512334288482,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4279,False,"{'a': 0.2, 'e': 0.013856511672204717}",25,11,26.530044214974964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4280,False,"{'a': 0.2, 'e': 0.013842662086479503}",20,10,16.061197110463144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4281,False,"{'a': 0.2, 'e': 0.013828826343417538}",25,10,27.93757358496491,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4282,False,"{'a': 0.2, 'e': 0.013815004429183061}",25,1,39.715354268783656,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4283,False,"{'a': 0.2, 'e': 0.013801196329954163}",20,8,22.83626188166905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4284,False,"{'a': 0.2, 'e': 0.013787402031922755}",20,9,9.473146489272636,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4285,False,"{'a': 0.2, 'e': 0.01377362152129452}",20,1,31.12038518057066,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4286,False,"{'a': 0.2, 'e': 0.01375985478428895}",20,13,14.441451282856779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4287,False,"{'a': 0.2, 'e': 0.013746101807139324}",20,12,7.544003266338088,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
4288,False,"{'a': 0.2, 'e': 0.013732362576092642}",25,14,20.881422531170674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4289,False,"{'a': 0.2, 'e': 0.01371863707740969}",20,0,33.8360070888447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4290,False,"{'a': 0.2, 'e': 0.013704925297364943}",35,20,33.74675277222259,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4291,False,"{'a': 0.2, 'e': 0.013691227222246641}",20,10,19.73551912213649,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4292,False,"{'a': 0.2, 'e': 0.013677542838356713}",25,14,25.43037071925091,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4293,False,"{'a': 0.2, 'e': 0.01366387213201075}",25,5,32.9402926309552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4294,False,"{'a': 0.2, 'e': 0.013650215089538058}",20,14,10.95677271286688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4295,False,"{'a': 0.2, 'e': 0.013636571697281604}",20,14,10.89213384470991,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4296,False,"{'a': 0.2, 'e': 0.013622941941597973}",20,2,33.328251982286275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4297,False,"{'a': 0.2, 'e': 0.013609325808857431}",25,12,21.767980828396105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4298,False,"{'a': 0.2, 'e': 0.013595723285443818}",20,6,25.887422573013836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4299,False,"{'a': 0.2, 'e': 0.013582134357754627}",25,15,18.96298562612452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4300,False,"{'a': 0.2, 'e': 0.013568559012200934}",35,21,28.83524878964797,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4301,False,"{'a': 0.2, 'e': 0.013554997235207374}",20,13,16.68221777087195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4302,False,"{'a': 0.2, 'e': 0.013541449013212178}",20,13,12.192490244138954,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4303,False,"{'a': 0.2, 'e': 0.013527914332667135}",25,8,16.1605057551324,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4304,False,"{'a': 0.2, 'e': 0.013514393180037542}",20,15,9.584224686831007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4305,False,"{'a': 0.2, 'e': 0.013500885541802265}",25,18,12.928856984144277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4306,False,"{'a': 0.2, 'e': 0.013487391404453644}",30,14,30.728459272337076,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4307,False,"{'a': 0.2, 'e': 0.013473910754497552}",20,12,14.87235022240354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4308,False,"{'a': 0.2, 'e': 0.013460443578453347}",20,10,16.82546035854341,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4309,False,"{'a': 0.2, 'e': 0.013446989862853833}",20,5,25.85869031546965,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4310,False,"{'a': 0.2, 'e': 0.013433549594245302}",25,8,30.253573114626747,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4311,False,"{'a': 0.2, 'e': 0.013420122759187497}",25,0,33.374243863139995,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4312,False,"{'a': 0.2, 'e': 0.013406709344253556}",30,21,12.637979898475857,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
4313,False,"{'a': 0.2, 'e': 0.013393309336030088}",25,15,18.707113326185592,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4314,False,"{'a': 0.2, 'e': 0.01337992272111706}",20,6,26.780484795202106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4315,False,"{'a': 0.2, 'e': 0.01336654948612787}",25,12,15.245454954564124,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
4316,False,"{'a': 0.2, 'e': 0.01335318961768929}",20,11,18.128259548210103,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4317,False,"{'a': 0.2, 'e': 0.013339843102441431}",25,10,31.237520027747816,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4318,False,"{'a': 0.2, 'e': 0.013326509927037787}",25,18,11.467769892402712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4319,False,"{'a': 0.2, 'e': 0.013313190078145187}",20,10,17.03128608016035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4320,False,"{'a': 0.2, 'e': 0.013299883542443767}",30,19,20.726420862508856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4321,False,"{'a': 0.2, 'e': 0.013286590306627011}",25,12,25.77263846441784,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4322,False,"{'a': 0.2, 'e': 0.013273310357401653}",25,9,29.351102720494705,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4323,False,"{'a': 0.2, 'e': 0.01326004368148776}",25,10,12.877225402435105,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
4324,False,"{'a': 0.2, 'e': 0.013246790265618666}",20,11,15.82612507553879,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4325,False,"{'a': 0.2, 'e': 0.013233550096540928}",20,1,29.80255248137258,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4326,False,"{'a': 0.2, 'e': 0.013220323161014392}",30,0,48.94863187248698,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4327,False,"{'a': 0.2, 'e': 0.013207109445812128}",20,12,8.718709056081693,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
4328,False,"{'a': 0.2, 'e': 0.013193908937720399}",20,14,6.327973717805958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4329,False,"{'a': 0.2, 'e': 0.013180721623538722}",30,17,23.208829660773333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4330,False,"{'a': 0.2, 'e': 0.013167547490079753}",25,13,24.099851588862624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4331,False,"{'a': 0.2, 'e': 0.013154386524169368}",20,7,24.130639486496747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4332,False,"{'a': 0.2, 'e': 0.013141238712646618}",25,2,40.817244896435554,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4333,False,"{'a': 0.2, 'e': 0.013128104042363668}",25,20,9.317397979540647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4334,False,"{'a': 0.2, 'e': 0.013114982500185848}",20,7,22.963454300917764,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4335,False,"{'a': 0.2, 'e': 0.013101874072991637}",30,22,18.246055795589967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4336,False,"{'a': 0.2, 'e': 0.013088778747672575}",35,13,41.2847330278193,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
4337,False,"{'a': 0.2, 'e': 0.013075696511133368}",20,0,32.74382327080992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4338,False,"{'a': 0.2, 'e': 0.013062627350291747}",25,14,20.361964084168882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4339,False,"{'a': 0.2, 'e': 0.013049571252078566}",20,15,11.461291708890958,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4340,False,"{'a': 0.2, 'e': 0.013036528203437736}",30,12,37.42054304597546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4341,False,"{'a': 0.2, 'e': 0.013023498191326184}",20,7,23.946168901759197,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4342,False,"{'a': 0.2, 'e': 0.013010481202713909}",30,10,29.734055550812755,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
4343,False,"{'a': 0.2, 'e': 0.012997477224583932}",20,16,9.1488934593059,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4344,False,"{'a': 0.2, 'e': 0.012984486243932251}",35,18,29.921332867421032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4345,False,"{'a': 0.2, 'e': 0.012971508247767908}",25,16,17.78184562315155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4346,False,"{'a': 0.2, 'e': 0.012958543223112882}",25,12,22.305579292991453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4347,False,"{'a': 0.2, 'e': 0.012945591157002157}",20,8,23.022965586580508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4348,False,"{'a': 0.2, 'e': 0.012932652036483682}",20,8,22.24811641854383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4349,False,"{'a': 0.2, 'e': 0.01291972584861831}",20,7,29.15273421721586,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4350,False,"{'a': 0.2, 'e': 0.012906812580479862}",20,3,30.78853968171305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4351,False,"{'a': 0.2, 'e': 0.012893912219155082}",30,15,24.55977904756939,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4352,False,"{'a': 0.2, 'e': 0.012881024751743584}",20,12,15.230099261984705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4353,False,"{'a': 0.2, 'e': 0.012868150165357924}",30,21,17.352976578336566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4354,False,"{'a': 0.2, 'e': 0.012855288447123489}",20,12,13.721270733014899,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4355,False,"{'a': 0.2, 'e': 0.01284243958417857}",30,13,7.755442691029517,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
4356,False,"{'a': 0.2, 'e': 0.01282960356367432}",20,3,34.97014283971242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4357,False,"{'a': 0.2, 'e': 0.01281678037277469}",20,6,26.57519963196847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4358,False,"{'a': 0.2, 'e': 0.012803969998656514}",25,7,31.6647873672358,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4359,False,"{'a': 0.2, 'e': 0.01279117242850939}",20,16,9.934959017413842,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4360,False,"{'a': 0.2, 'e': 0.01277838764953576}",20,8,19.910271373521873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4361,False,"{'a': 0.2, 'e': 0.012765615648950858}",25,7,30.636002281717676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4362,False,"{'a': 0.2, 'e': 0.012752856413982657}",20,13,14.094800785782756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4363,False,"{'a': 0.2, 'e': 0.012740109931871932}",35,26,17.25951864753248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4364,False,"{'a': 0.2, 'e': 0.012727376189872212}",20,7,20.121301945869497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4365,False,"{'a': 0.2, 'e': 0.012714655175249731}",20,10,21.493025496797685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4366,False,"{'a': 0.2, 'e': 0.012701946875283497}",25,3,31.662894256972066,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4367,False,"{'a': 0.2, 'e': 0.012689251277265185}",20,9,21.051214342033514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4368,False,"{'a': 0.2, 'e': 0.012676568368499208}",25,19,10.562118805329153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4369,False,"{'a': 0.2, 'e': 0.012663898136302667}",30,13,30.7119510009003,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4370,False,"{'a': 0.2, 'e': 0.012651240568005305}",20,9,21.12154347813189,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4371,False,"{'a': 0.2, 'e': 0.012638595650949568}",25,8,31.16068469774822,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4372,False,"{'a': 0.2, 'e': 0.012625963372490542}",30,22,13.770420728225716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4373,False,"{'a': 0.2, 'e': 0.012613343719995932}",20,9,22.33215465674541,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4374,False,"{'a': 0.2, 'e': 0.012600736680846106}",30,19,17.786362927131282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4375,False,"{'a': 0.2, 'e': 0.012588142242433998}",30,16,27.612258657292898,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4376,False,"{'a': 0.2, 'e': 0.012575560392165184}",20,13,11.396091299828324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4377,False,"{'a': 0.2, 'e': 0.012562991117457817}",25,0,37.57828621283057,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4378,False,"{'a': 0.2, 'e': 0.012550434405742605}",25,12,21.23601572753893,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4379,False,"{'a': 0.2, 'e': 0.012537890244462845}",30,23,12.193897912291526,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4380,False,"{'a': 0.2, 'e': 0.012525358621074387}",20,10,14.859058361171984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4381,False,"{'a': 0.2, 'e': 0.01251283952304558}",25,8,34.0304101676569,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4382,False,"{'a': 0.2, 'e': 0.01250033293785735}",30,14,25.417966720671995,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4383,False,"{'a': 0.2, 'e': 0.01248783885300309}",20,13,13.559262106692996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4384,False,"{'a': 0.2, 'e': 0.012475357255988721}",25,17,14.708586491540862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4385,False,"{'a': 0.2, 'e': 0.012462888134332661}",30,16,25.060141567298807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4386,False,"{'a': 0.2, 'e': 0.012450431475565764}",20,12,14.158135309686049,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4387,False,"{'a': 0.2, 'e': 0.012437987267231379}",25,20,8.990108124345307,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4388,False,"{'a': 0.2, 'e': 0.012425555496885307}",20,14,11.06664199576417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4389,False,"{'a': 0.2, 'e': 0.012413136152095758}",25,6,33.464996167110115,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4390,False,"{'a': 0.2, 'e': 0.012400729220443408}",20,14,9.919360324054063,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4391,False,"{'a': 0.2, 'e': 0.012388334689521297}",25,18,13.563690447126138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4392,False,"{'a': 0.2, 'e': 0.012375952546934911}",35,13,43.6634447167336,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4393,False,"{'a': 0.2, 'e': 0.012363582780302113}",20,12,11.738501698226127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4394,False,"{'a': 0.2, 'e': 0.012351225377253116}",30,18,20.95482445351123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4395,False,"{'a': 0.2, 'e': 0.012338880325430525}",20,6,24.859124507924047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4396,False,"{'a': 0.2, 'e': 0.012326547612489297}",35,13,38.203018678146236,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4397,False,"{'a': 0.2, 'e': 0.012314227226096697}",20,0,28.805196833433406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4398,False,"{'a': 0.2, 'e': 0.012301919153932363}",25,9,27.656440733736154,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4399,False,"{'a': 0.2, 'e': 0.012289623383688195}",30,15,33.799612281559206,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4400,False,"{'a': 0.2, 'e': 0.012277339903068438}",20,8,24.42998546339704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4401,False,"{'a': 0.2, 'e': 0.012265068699789614}",30,16,30.186754090804243,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4402,False,"{'a': 0.2, 'e': 0.012252809761580505}",25,0,46.70806475029961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4403,False,"{'a': 0.2, 'e': 0.012240563076182176}",30,15,26.60650571962801,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4404,False,"{'a': 0.2, 'e': 0.012228328631347955}",20,16,7.615137439262786,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4405,False,"{'a': 0.2, 'e': 0.012216106414843372}",20,16,7.373760324866726,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4406,False,"{'a': 0.2, 'e': 0.012203896414446235}",25,15,17.46727259027801,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4407,False,"{'a': 0.2, 'e': 0.012191698617946516}",20,8,24.149905559702823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4408,False,"{'a': 0.2, 'e': 0.012179513013146433}",20,13,11.920328113943286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4409,False,"{'a': 0.2, 'e': 0.012167339587860388}",35,18,33.65062886183603,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4410,False,"{'a': 0.2, 'e': 0.012155178329914937}",30,18,23.84617021831329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4411,False,"{'a': 0.2, 'e': 0.012143029227148825}",20,0,33.1201034857557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4412,False,"{'a': 0.2, 'e': 0.012130892267412962}",25,2,37.52398127782699,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4413,False,"{'a': 0.2, 'e': 0.01211876743857037}",20,7,21.677684317419008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4414,False,"{'a': 0.2, 'e': 0.012106654728496237}",25,13,11.766301992149554,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4415,False,"{'a': 0.2, 'e': 0.012094554125077829}",20,11,15.016965711159132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4416,False,"{'a': 0.2, 'e': 0.012082465616214556}",30,23,-9.227270436683092,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
4417,False,"{'a': 0.2, 'e': 0.012070389189817912}",30,11,13.888642270456044,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
4418,False,"{'a': 0.2, 'e': 0.012058324833811458}",25,19,14.623800901614082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4419,False,"{'a': 0.2, 'e': 0.012046272536130841}",20,6,28.53669585951985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4420,False,"{'a': 0.2, 'e': 0.012034232284723775}",20,13,14.317204754429046,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4421,False,"{'a': 0.2, 'e': 0.012022204067549985}",25,8,17.888476027345646,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4422,False,"{'a': 0.2, 'e': 0.012010187872581275}",30,8,39.52702876109852,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4423,False,"{'a': 0.2, 'e': 0.011998183687801428}",25,18,12.168374623094044,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4424,False,"{'a': 0.2, 'e': 0.01198619150120627}",25,15,19.762891821125493,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4425,False,"{'a': 0.2, 'e': 0.011974211300803622}",20,14,10.357145627441056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4426,False,"{'a': 0.2, 'e': 0.011962243074613261}",30,15,26.752119876751546,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4427,False,"{'a': 0.2, 'e': 0.011950286810666972}",20,0,29.74297901613401,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4428,False,"{'a': 0.2, 'e': 0.011938342497008501}",20,13,14.81249938215003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4429,False,"{'a': 0.2, 'e': 0.011926410121693511}",25,17,13.619399131514209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4430,False,"{'a': 0.2, 'e': 0.011914489672789646}",25,5,37.30039404613486,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4431,False,"{'a': 0.2, 'e': 0.011902581138376438}",20,13,12.853683316876833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4432,False,"{'a': 0.2, 'e': 0.011890684506545358}",25,12,25.376410531984877,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4433,False,"{'a': 0.2, 'e': 0.011878799765399788}",20,0,29.95593318328983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4434,False,"{'a': 0.2, 'e': 0.01186692690305496}",25,11,25.21739533607947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4435,False,"{'a': 0.2, 'e': 0.011855065907638027}",30,16,22.88888369919183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4436,False,"{'a': 0.2, 'e': 0.011843216767287999}",25,16,18.604260341428606,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4437,False,"{'a': 0.2, 'e': 0.011831379470155714}",20,10,19.62219769196223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4438,False,"{'a': 0.2, 'e': 0.011819554004403895}",25,11,24.62135976805377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4439,False,"{'a': 0.2, 'e': 0.011807740358207058}",20,9,17.143659719748907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4440,False,"{'a': 0.2, 'e': 0.01179593851975156}",25,17,16.46743516150336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4441,False,"{'a': 0.2, 'e': 0.011784148477235577}",25,11,27.423149147724494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4442,False,"{'a': 0.2, 'e': 0.011772370218869043}",20,0,27.323568017526277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4443,False,"{'a': 0.2, 'e': 0.011760603732873708}",30,12,31.5171334347834,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4444,False,"{'a': 0.2, 'e': 0.011748849007483096}",30,18,19.244727921400425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4445,False,"{'a': 0.2, 'e': 0.011737106030942461}",20,13,15.009464428004215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4446,False,"{'a': 0.2, 'e': 0.011725374791508847}",25,7,30.122275251915784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4447,False,"{'a': 0.2, 'e': 0.011713655277450987}",25,15,21.516881051243196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
